row_ID,date,location,time start,time finish,tide height,tide time,elevation,tide_pool_number,transect_number,quadrat_number,quadrat_position_cm,anemone_number,basal_diameter_cm_length,basal_diameter_cm_width,notes
,20180505,Cattle Point,14:30,14:56,1.8,14:36,high,NA,2,8,653,74,0.8,1.2,
,20180505,Cattle Point,14:30,14:56,1.8,14:36,high,NA,2,8,653,75,1.7,1.3,
,20180505,Cattle Point,14:30,14:56,1.8,14:36,high,NA,2,8,653,76,1.5,1.4,
,20180505,Cattle Point,14:30,14:56,1.8,14:36,high,NA,2,8,653,77,1.1,0.9,
,20180505,Cattle Point,14:30,14:56,1.8,14:36,high,NA,2,8,653,78,1.4,1.1,
,20180505,Cattle Point,14:30,14:56,1.8,14:36,high,NA,2,8,653,79,0.8,0.7,
,20180505,Cattle Point,14:30,14:56,1.8,14:36,high,NA,2,8,653,80,1.6,1.5,
,20180505,Cattle Point,14:30,14:56,1.8,14:36,high,NA,2,8,653,81,1.7,1.6,
,20180505,Cattle Point,14:30,14:56,1.8,14:36,high,NA,2,8,653,82,1.9,2.4,
,20180505,Cattle Point,14:30,14:56,1.8,14:36,high,NA,2,8,653,83,1.3,1.3,
,20180505,Cattle Point,14:30,14:56,1.8,14:36,high,NA,2,8,653,84,1.8,1.8,
,20180505,Cattle Point,14:30,14:56,1.8,14:36,high,NA,2,8,653,85,1.4,1.7,
,20180505,Cattle Point,14:30,14:56,1.8,14:36,high,NA,2,8,653,86,1.7,1.4,
,20180505,Cattle Point,14:30,14:56,2.04,14:50,high,NA,2,9,779,87,0.8,0.8,3 inches deep into crack
,20180505,Cattle Point,14:30,14:56,2.04,14:50,high,NA,2,9,779,88,0.8,0.8,
,20180505,Cattle Point,14:30,14:56,2.04,14:50,high,NA,2,9,779,89,0.8,0.8,
,20180505,Cattle Point,14:30,14:56,2.04,14:50,high,NA,2,9,779,90,1.5,1,
,20180505,Cattle Point,14:30,14:56,2.04,14:50,high,NA,2,9,779,91,1.5,1,
,20180505,Cattle Point,14:30,14:56,2.04,14:50,high,NA,2,9,779,92,1.5,1,
,20180505,Cattle Point,15:00,15:41,1.68,15:00,high,NA,3,10,145,93,1.2,1.8,"Transect 3 = Easternmost boundary; lat/long: 48.4501, -122.9638 (~15 m between transects 2 and 3); quad 10 has anemones growing on barnacles within tight crack"
,20180505,Cattle Point,15:00,15:41,1.68,15:00,high,NA,3,11,435,94,1.1,1.4,"Bare rock, lots of littorine snails"
,20180505,Cattle Point,15:00,15:41,1.68,15:00,high,NA,3,11,435,95,0.7,1.2,
,20180505,Cattle Point,15:00,15:41,1.68,15:00,high,NA,3,11,435,96,2.6,1.5,
,20180505,Cattle Point,15:00,15:41,1.68,15:00,high,NA,3,11,435,97,0.8,0.8,
,20180505,Cattle Point,15:00,15:41,1.68,15:00,high,NA,3,11,435,98,3.1,1.9,
,20180505,Cattle Point,15:00,15:41,1.68,15:00,high,NA,3,11,435,99,2.2,1.2,
,20180505,Cattle Point,15:00,15:41,1.68,15:00,high,NA,3,11,435,100,0.6,0.5,
,20180505,Cattle Point,15:00,15:41,1.68,15:00,high,NA,3,11,435,101,0.9,1.4,
,20180505,Cattle Point,15:00,15:41,1.68,15:00,high,NA,3,11,435,102,1,1,
,20180505,Cattle Point,15:00,15:41,1.68,15:00,high,NA,3,11,435,103,0.7,0.7,
,20180505,Cattle Point,15:00,15:41,1.68,15:00,high,NA,3,11,435,104,0.8,0.6,
,20180505,Cattle Point,15:00,15:41,1.68,15:00,high,NA,3,11,435,105,2.4,1.9,
,20180505,Cattle Point,15:00,15:41,1.68,15:00,high,NA,3,11,435,106,1.2,2.2,
,20180505,Cattle Point,15:00,15:41,1.68,15:00,high,NA,3,11,435,107,1.1,1,
,20180505,Cattle Point,15:00,15:41,1.68,15:00,high,NA,3,11,435,108,1.8,2.2,
,20180505,Cattle Point,15:00,15:41,1.68,15:00,high,NA,3,11,435,109,1.1,0.7,
,20180505,Cattle Point,15:00,15:41,1.68,15:00,high,NA,3,11,435,110,0.9,1,
,20180505,Cattle Point,15:00,15:41,1.68,15:00,high,NA,3,11,435,111,1.7,1.2,
,20180505,Cattle Point,15:00,15:41,1.68,15:00,high,NA,3,11,435,112,1.3,1.4,
,20180505,Cattle Point,15:00,15:41,1.68,15:00,high,NA,3,11,435,113,1,0.6,
,20180505,Cattle Point,15:00,15:41,1.72,15:06,high,NA,3,12,585,114,2.7,3,
,20180505,Cattle Point,15:00,15:41,1.72,15:06,high,NA,3,12,585,115,1.7,2.1,
,20180505,Cattle Point,15:00,15:41,1.72,15:06,high,NA,3,12,585,116,1.2,1.2,
,20180505,Cattle Point,15:00,15:41,1.72,15:06,high,NA,3,12,585,117,0.6,0.9,
,20180505,Cattle Point,15:00,15:41,1.72,15:06,high,NA,3,12,585,118,1.1,0.7,
,20180505,Cattle Point,15:00,15:41,1.72,15:06,high,NA,3,12,585,119,1.3,0.6,
,20180505,Cattle Point,15:00,15:41,1.72,15:06,high,NA,3,12,585,120,1.7,1,
,20180505,Cattle Point,15:00,15:41,1.72,15:06,high,NA,3,12,585,121,2,1.3,
,20180505,Cattle Point,15:00,15:41,1.72,15:06,high,NA,3,12,585,122,1.1,1.4,
,20180505,Cattle Point,15:00,15:41,1.72,15:06,high,NA,3,12,585,123,2.5,1.5,
,20180505,Cattle Point,15:00,15:41,1.72,15:06,high,NA,3,12,585,124,2.3,1.6,
,20180505,Cattle Point,15:00,15:41,1.72,15:06,high,NA,3,12,585,125,3.8,1.6,
,20180505,Cattle Point,15:00,15:41,1.72,15:06,high,NA,3,12,585,126,3.5,2.4,
,20180505,Cattle Point,15:00,15:41,1.72,15:06,high,NA,3,12,585,127,1.4,1.3,
,20180505,Cattle Point,15:00,15:41,1.72,15:06,high,NA,3,12,585,128,0.9,0.8,
,20180505,Cattle Point,15:00,15:41,1.72,15:06,high,NA,3,12,585,129,1.1,1.1,
,20180505,Cattle Point,15:00,15:41,1.72,15:06,high,NA,3,12,585,130,2.3,1.5,
,20180505,Cattle Point,15:00,15:41,1.72,15:06,high,NA,3,12,585,131,2.2,1.7,
,20180505,Cattle Point,15:00,15:41,1.72,15:06,high,NA,3,12,585,132,2.2,2,
,20180505,Cattle Point,15:00,15:41,1.73,15:15,high,NA,3,13,721,133,0.9,0.5,
,20180505,Cattle Point,15:00,15:41,1.73,15:15,high,NA,3,13,721,134,0.9,0.5,
,20180505,Cattle Point,15:00,15:41,1.73,15:15,high,NA,3,13,721,135,0.9,0.5,
,20180505,Cattle Point,15:00,15:41,1.73,15:15,high,NA,3,13,721,136,1,0.7,
,20180505,Cattle Point,15:00,15:41,1.73,15:15,high,NA,3,13,721,137,0.5,0.5,
,20180505,Cattle Point,15:00,15:41,1.73,15:15,high,NA,3,13,721,138,0.2,0.2,
,20180505,Cattle Point,15:00,15:41,1.73,15:15,high,NA,3,13,721,139,0.2,0.2,
,20180505,Cattle Point,15:00,15:41,1.73,15:15,high,NA,3,13,721,140,1,0.8,
,20180505,Cattle Point,15:00,15:41,1.73,15:15,high,NA,3,13,721,141,0.5,0.5,
,20180505,Cattle Point,15:00,15:41,1.73,15:15,high,NA,3,13,721,142,0.5,0.5,
,20180505,Cattle Point,15:00,15:41,1.73,15:15,high,NA,3,13,721,143,0.5,0.5,
,20180505,Cattle Point,15:00,15:41,1.73,15:15,high,NA,3,13,721,144,0.7,0.6,
,20180505,Cattle Point,15:00,15:41,1.73,15:15,high,NA,3,13,721,145,0.4,0.5,
,20180505,Cattle Point,15:00,15:41,1.73,15:15,high,NA,3,13,721,146,0.2,0.7,
,20180505,Cattle Point,15:00,15:41,1.73,15:15,high,NA,3,13,721,147,1.8,1.3,
,20180505,Cattle Point,15:00,15:41,1.73,15:15,high,NA,3,13,721,148,0.6,0.5,
,20180505,Cattle Point,15:00,15:41,1.73,15:15,high,NA,3,13,721,149,1.1,1.1,
,20180505,Cattle Point,15:00,15:41,1.73,15:15,high,NA,3,13,721,150,0.7,0.6,
,20180505,Cattle Point,15:00,15:41,1.73,15:15,high,NA,3,13,721,151,0.4,0.4,
,20180505,Cattle Point,15:00,15:41,1.73,15:15,high,NA,3,13,721,152,0.5,0.7,
,20180505,Cattle Point,15:00,15:41,1.73,15:15,high,NA,3,13,721,153,0.6,0.8,
,20180505,Cattle Point,15:00,15:41,1.73,15:15,high,NA,3,13,721,154,0.4,0.4,
,20180505,Cattle Point,15:00,15:41,1.73,15:15,high,NA,3,13,721,155,1,0.7,
,20180505,Cattle Point,15:00,15:41,1.73,15:15,high,NA,3,13,721,156,0.8,0.6,
,20180505,Cattle Point,15:00,15:41,1.73,15:15,high,NA,3,13,721,157,0.8,0.6,
,20180505,Cattle Point,15:00,15:41,1.85,15:21,high,1,3,14,790,158,2.3,2.2,Tide pool with articulate coralline algae
,20180505,Cattle Point,15:00,15:41,1.85,15:21,high,1,3,14,790,159,1.4,2,
,20180505,Cattle Point,15:00,15:41,1.85,15:21,high,1,3,14,790,160,0.8,1.2,
,20180505,Cattle Point,15:00,15:41,1.85,15:21,high,1,3,14,790,161,0.9,0.7,
,20180505,Cattle Point,15:00,15:41,1.85,15:21,high,1,3,14,790,162,2.9,3,
,20180505,Cattle Point,15:00,15:41,1.85,15:21,high,1,3,14,790,163,2,1.9,
,20180505,Cattle Point,15:00,15:41,1.85,15:21,high,1,3,14,790,164,1.2,1.4,
,20180505,Cattle Point,15:00,15:41,1.85,15:21,high,1,3,14,790,165,1.8,1.4,
,20180505,Cattle Point,15:00,15:41,1.85,15:21,high,1,3,14,790,166,2.4,2.4,
,20180505,Cattle Point,15:00,15:41,1.85,15:21,high,1,3,14,790,167,1.1,0.9,
,20180505,Cattle Point,15:00,15:41,1.85,15:21,high,1,3,14,790,168,2.1,1.3,
,20180505,Cattle Point,15:00,15:41,1.85,15:21,high,1,3,14,790,169,2.4,1.5,
,20180505,Cattle Point,15:00,15:41,1.85,15:21,high,1,3,14,790,170,0.9,0.6,
,20180505,Cattle Point,15:00,15:41,1.85,15:21,high,1,3,14,790,171,0.9,0.6,
,20180505,Cattle Point,15:00,15:41,1.85,15:21,high,1,3,14,790,172,0.9,0.6,
,20180505,Cattle Point,15:00,15:41,1.85,15:21,high,1,3,14,790,173,1.1,1.4,
,20180505,Cattle Point,15:00,15:41,1.85,15:21,high,1,3,14,790,174,1.6,1.4,
,20180505,Cattle Point,15:00,15:41,1.85,15:21,high,1,3,14,790,175,1.8,2,
,20180505,Cattle Point,15:00,15:41,1.85,15:21,high,1,3,14,790,176,0.9,1.2,
,20180505,Cattle Point,15:00,15:41,1.85,15:21,high,1,3,14,790,177,2.4,1.5,
,20180505,Cattle Point,15:00,15:41,1.99,15:30,high,NA,3,15,848,178,1.2,1.4,In crack again
,20180505,Cattle Point,15:00,15:41,1.99,15:30,high,NA,3,15,848,179,1.3,1.1,
,20180505,Cattle Point,15:00,15:41,1.99,15:30,high,NA,3,15,848,180,1.5,1,
,20180505,Cattle Point,15:00,15:41,1.99,15:30,high,NA,3,15,848,181,1,1.4,
,20180505,Cattle Point,15:00,15:41,1.99,15:30,high,NA,3,15,848,182,1.6,1.2,
,20180505,Cattle Point,15:00,15:41,1.99,15:30,high,NA,3,15,848,183,2.3,1.3,
,20180505,Cattle Point,15:00,15:41,1.99,15:30,high,NA,3,15,848,184,1.2,0.9,
,20180505,Cattle Point,15:00,15:41,1.99,15:30,high,NA,3,15,848,185,2.1,1,
,20180505,Cattle Point,15:00,15:41,1.99,15:30,high,NA,3,15,848,186,2.3,1.3,
,20180505,Cattle Point,15:00,15:41,1.99,15:30,high,NA,3,15,848,187,2.4,2.3,
,20180505,Cattle Point,15:00,15:41,1.99,15:30,high,NA,3,15,848,188,1.1,0.7,
,20180505,Cattle Point,15:00,15:41,1.99,15:30,high,NA,3,15,848,189,1,0.8,
,20180505,Cattle Point,15:00,15:41,1.99,15:30,high,NA,3,15,848,190,0.3,0.3,
,20180505,Cattle Point,15:00,15:41,1.99,15:30,high,NA,3,15,848,191,0.3,0.3,
,20180505,Cattle Point,15:00,15:41,1.99,15:30,high,NA,3,15,848,192,0.4,0.3,
,20180505,Cattle Point,15:00,15:41,1.99,15:30,high,NA,3,15,848,193,2,1.3,
